9.839,-0.843448,-0.244517,6.77852, 
9.852,-0.836448,-0.245517,6.77252, 
9.859,-0.836448,-0.245517,6.77252, 
9.866,-0.833448,-0.256517,6.76352, 
9.873,-0.845448,-0.265517,6.78852, 
9.879,-0.845448,-0.265517,6.78852, 
9.886,-0.842448,-0.261517,6.79452, 
9.893,-0.834448,-0.266517,6.79752, 
9.9,-0.834448,-0.266517,6.79752, 
9.908,-0.842448,-0.265517,6.79952, 
9.915,-0.824448,-0.271517,6.79352, 
9.922,-0.830448,-0.277517,6.79252, 
9.929,-0.830448,-0.277517,6.79252, 
9.936,-0.831448,-0.265517,6.79152, 
9.944,-0.831448,-0.263517,6.79252, 
9.952,-0.831448,-0.263517,6.79252, 
9.959,-0.841448,-0.269517,6.78652, 
9.972,-0.830448,-0.261517,6.77452, 
9.979,-0.830448,-0.261517,6.77452, 
9.986,-0.835448,-0.263517,6.78152, 
9.993,-0.828448,-0.253517,6.77852, 
10,-0.828448,-0.253517,6.77852, 
10.007,-0.837448,-0.260517,6.79452, 
10.015,-0.829448,-0.257517,6.79052, 
10.022,-0.829448,-0.257517,6.79052, 
10.029,-0.830448,-0.259517,6.79352, 
10.037,-0.837448,-0.257517,6.78452, 
10.044,-0.830448,-0.255517,6.78252, 
10.051,-0.830448,-0.255517,6.78252, 
10.06,-0.836448,-0.262517,6.79252, 
10.067,-0.830448,-0.268517,6.78752, 
10.075,-0.839448,-0.259517,6.78852, 
10.088,-0.834448,-0.257517,6.78552, 
10.095,-0.836448,-0.256517,6.78452, 
10.102,-0.836448,-0.256517,6.78452, 
10.11,-0.830448,-0.262517,6.78552, 
10.117,-0.833448,-0.271517,6.78552, 
10.124,-0.840448,-0.272517,6.78652, 
10.131,-0.840448,-0.272517,6.78652, 
10.138,-0.837448,-0.269517,6.78852, 
10.146,-0.833448,-0.271517,6.78752, 
10.154,-0.833448,-0.271517,6.78652, 
10.162,-0.839448,-0.260517,6.78652, 
10.169,-0.830448,-0.263517,6.77952, 
10.177,-0.837448,-0.260517,6.77652, 
10.19,-0.831448,-0.261517,6.77352, 
10.197,-0.834448,-0.251517,6.77952, 
10.205,-0.825448,-0.257517,6.79352, 
10.212,-0.825448,-0.257517,6.79352, 
10.219,-0.828448,-0.249517,6.79352, 
10.227,-0.840448,-0.255517,6.79152, 
10.234,-0.840448,-0.255517,6.79152, 
10.242,-0.841448,-0.255517,6.79152, 
10.25,-0.834448,-0.247517,6.78452, 
10.257,-0.837448,-0.253517,6.78452, 
10.265,-0.831448,-0.259517,6.77952, 
10.273,-0.831448,-0.259517,6.77952, 
10.286,-0.842448,-0.269517,6.77852, 
10.293,-0.842448,-0.269517,6.77852, 
10.3,-0.837448,-0.261517,6.77952, 
10.308,-0.835448,-0.256517,6.79052, 
10.316,-0.831448,-0.256517,6.78852, 
10.323,-0.831448,-0.256517,6.78852, 
10.331,-0.840448,-0.267517,6.78252, 
10.338,-0.837448,-0.272517,6.78452, 
10.346,-0.845448,-0.262517,6.78252, 
10.354,-0.845448,-0.262517,6.78252, 
10.363,-0.835448,-0.262517,6.78552, 
10.371,-0.830448,-0.265517,6.79352, 
10.383,-0.835448,-0.260517,6.79352, 
10.391,-0.841448,-0.256517,6.77052, 
10.398,-0.830448,-0.254517,6.79352, 
10.406,-0.823448,-0.254517,6.78752, 
10.414,-0.823448,-0.254517,6.78752, 
10.421,-0.824448,-0.248517,6.77052, 
10.429,-0.822448,-0.253517,6.76752, 
10.437,-0.816448,-0.256517,6.77252, 
10.445,-0.816448,-0.256517,6.77252, 
10.453,-0.828448,-0.262517,6.78452, 
10.461,-0.831448,-0.259517,6.78552, 
10.474,-0.836448,-0.267517,6.79652, 
10.482,-0.842448,-0.262517,6.79052, 
10.489,-0.833448,-0.271517,6.78852, 
10.497,-0.837448,-0.265517,6.78552, 
10.504,-0.837448,-0.265517,6.78552, 
10.512,-0.829448,-0.260517,6.78452, 
10.52,-0.835448,-0.259517,6.79352, 
10.529,-0.831448,-0.262517,6.77652, 
10.588,-0.839448,-0.261517,6.79152, 
10.598,-0.834448,-0.266517,6.77952, 
10.612,-0.837448,-0.256517,6.79152, 
10.62,-0.821448,-0.255517,6.78452, 
10.627,-0.821448,-0.255517,6.78452, 
10.635,-0.823448,-0.256517,6.78452, 
10.643,-0.835448,-0.259517,6.78752, 
10.65,-0.825448,-0.260517,6.78252, 
10.659,-0.828448,-0.262517,6.78752, 
10.667,-0.829448,-0.261517,6.79052, 
10.675,-0.829448,-0.261517,6.79052, 
10.684,-0.835448,-0.257517,6.77552, 
10.697,-0.830448,-0.256517,6.78052, 
10.706,-0.834448,-0.251517,6.78252, 
10.713,-0.831448,-0.265517,6.79152, 
10.721,-0.830448,-0.265517,6.79652, 
10.728,-0.831448,-0.266517,6.78752, 
10.736,-0.831448,-0.266517,6.78752, 
10.745,-0.833448,-0.254517,6.77952, 
10.752,-0.830448,-0.255517,6.78452, 
10.761,-0.831448,-0.257517,6.76952, 
10.774,-0.839448,-0.255517,6.76852, 
10.782,-0.831448,-0.261517,6.77952, 
10.79,-0.839448,-0.260517,6.78152, 
10.796,-0.839448,-0.260517,6.78152, 
11.699,-0.847448,-0.251517,7.16052, 
11.707,-0.842448,-0.256517,7.15052, 
11.712,-0.842448,-0.256517,7.15052, 
11.718,-0.854448,-0.250517,7.12752, 
11.723,-0.854448,-0.250517,7.12752, 
11.729,-0.842448,-0.237517,7.10952, 
11.734,-0.842448,-0.237517,7.10952, 
11.74,-0.843448,-0.232517,7.08952, 
11.745,-0.843448,-0.232517,7.08952, 
11.751,-0.847448,-0.230517,7.08352, 
11.757,-0.833448,-0.223517,7.06952, 
11.763,-0.833448,-0.223517,7.06952, 
11.769,-0.842448,-0.227517,7.05952, 
11.776,-0.845448,-0.230517,7.05452, 
11.782,-0.845448,-0.230517,7.05452, 
11.788,-0.853448,-0.232517,7.05352, 
11.793,-0.853448,-0.232517,7.05352, 
11.798,-0.837448,-0.235517,7.03152, 
11.804,-0.837448,-0.235517,7.03152, 
11.81,-0.839448,-0.229517,7.01752, 
11.816,-0.839448,-0.229517,7.01752, 
11.821,-0.841448,-0.224517,7.01952, 
11.827,-0.841448,-0.241517,7.01652, 
11.833,-0.841448,-0.241517,7.01652, 
11.837,-0.834448,-0.237517,7.00552, 
11.843,-0.834448,-0.237517,7.00552, 
11.849,-0.833448,-0.243517,7.00152, 
11.854,-0.833448,-0.243517,7.00152, 
11.86,-0.830448,-0.231517,6.99852, 
11.866,-0.830448,-0.231517,6.99852, 
11.872,-0.831448,-0.243517,6.99152, 
11.876,-0.835448,-0.242517,6.98852, 
11.882,-0.835448,-0.242517,6.98852, 
11.888,-0.839448,-0.248517,6.98152, 
11.894,-0.839448,-0.248517,6.98152, 
11.9,-0.842448,-0.235517,6.97752, 
11.906,-0.842448,-0.235517,6.97752, 
11.912,-0.842448,-0.237517,6.97352, 
11.917,-0.840448,-0.238517,6.95752, 
11.922,-0.840448,-0.238517,6.95752, 
11.928,-0.834448,-0.236517,6.97052, 
11.934,-0.834448,-0.236517,6.97052, 
11.94,-0.841448,-0.237517,6.96152, 
11.946,-0.841448,-0.237517,6.96152, 
11.957,-0.836448,-0.238517,6.95352, 
11.962,-0.825448,-0.231517,6.95852, 
11.968,-0.835448,-0.242517,6.94352, 
11.974,-0.835448,-0.242517,6.94352, 
11.98,-0.837448,-0.232517,6.94052, 
11.986,-0.837448,-0.232517,6.94052, 
11.992,-0.841448,-0.236517,6.94352, 
11.998,-0.840448,-0.237517,6.94752, 
12.004,-0.840448,-0.237517,6.94752, 
12.011,-0.842448,-0.245517,6.94752, 
12.017,-0.842448,-0.245517,6.94752, 
12.023,-0.845448,-0.243517,6.94052, 
12.03,-0.829448,-0.243517,6.94452, 
12.036,-0.829448,-0.243517,6.94452, 
12.041,-0.833448,-0.244517,6.92752, 
12.048,-0.833448,-0.244517,6.92152, 
12.054,-0.830448,-0.239517,6.92152, 
12.061,-0.841448,-0.245517,6.92152, 
12.067,-0.841448,-0.245517,6.92152, 
12.074,-0.846448,-0.247517,6.92752, 
12.08,-0.834448,-0.245517,6.92652, 
12.086,-0.834448,-0.245517,6.92652, 
12.092,-0.825448,-0.247517,6.91852, 
12.098,-0.825448,-0.247517,6.91852, 
12.104,-0.825448,-0.239517,6.90852, 
12.11,-0.833448,-0.241517,6.91352, 
12.116,-0.833448,-0.241517,6.91352, 
12.122,-0.842448,-0.244517,6.91952, 
12.127,-0.842448,-0.244517,6.91952, 
12.133,-0.841448,-0.239517,6.91052, 
12.139,-0.848448,-0.242517,6.90252, 
12.146,-0.848448,-0.242517,6.90252, 
12.152,-0.834448,-0.244517,6.90052, 
12.158,-0.834448,-0.244517,6.90052, 
12.164,-0.829448,-0.232517,6.89552, 
12.169,-0.839448,-0.237517,6.88952, 
12.175,-0.839448,-0.237517,6.88952, 
12.181,-0.836448,-0.243517,6.90052, 
12.187,-0.836448,-0.243517,6.90052, 
12.198,-0.836448,-0.241517,6.89852, 
12.205,-0.841448,-0.247517,6.88552, 
12.211,-0.834448,-0.244517,6.88852, 
12.218,-0.834448,-0.244517,6.88852, 
12.224,-0.836448,-0.238517,6.88852, 
12.23,-0.841448,-0.249517,6.88252, 
12.237,-0.841448,-0.249517,6.88252, 
12.244,-0.835448,-0.241517,6.88652, 
12.25,-0.835448,-0.251517,6.88352, 
12.256,-0.839448,-0.251517,6.88352, 
12.262,-0.824448,-0.253517,6.88852, 
12.269,-0.824448,-0.253517,6.88852, 
12.276,-0.836448,-0.243517,6.88252, 
12.283,-0.830448,-0.244517,6.87152, 
12.29,-0.830448,-0.244517,6.87152, 
12.296,-0.833448,-0.249517,6.87652, 
12.303,-0.841448,-0.241517,6.87652, 
12.31,-0.831448,-0.244517,6.87152, 
12.318,-0.831448,-0.244517,6.87152, 
12.325,-0.831448,-0.244517,6.87652, 
12.332,-0.829448,-0.249517,6.87252, 
12.34,-0.835448,-0.250517,6.87952, 
12.346,-0.835448,-0.250517,6.87952, 
12.353,-0.845448,-0.245517,6.87252, 
12.359,-0.845448,-0.245517,6.87252, 
12.365,-0.839448,-0.245517,6.86552, 
12.376,-0.830448,-0.249517,6.86552, 
12.382,-0.830448,-0.256517,6.86552, 
12.389,-0.830448,-0.256517,6.86552, 
12.395,-0.839448,-0.250517,6.86352, 
12.402,-0.836448,-0.250517,6.86352, 
12.409,-0.836448,-0.250517,6.86352, 
12.416,-0.831448,-0.253517,6.86452, 
12.422,-0.834448,-0.245517,6.85752, 
12.429,-0.834448,-0.245517,6.85752, 
12.436,-0.841448,-0.247517,6.86452, 
12.443,-0.831448,-0.248517,6.85852, 
12.45,-0.831448,-0.248517,6.85852, 
12.457,-0.831448,-0.250517,6.85452, 
12.464,-0.842448,-0.259517,6.85252, 
12.471,-0.842448,-0.254517,6.84952, 
12.479,-0.839448,-0.254517,6.84952, 
12.486,-0.834448,-0.247517,6.85452, 
12.494,-0.848448,-0.253517,6.85352, 
12.5,-0.848448,-0.253517,6.85352, 
12.508,-0.841448,-0.253517,6.84852, 
12.516,-0.843448,-0.261517,6.84552, 
12.529,-0.834448,-0.254517,6.85852, 
12.536,-0.840448,-0.260517,6.85152, 
12.541,-0.834448,-0.255517,6.84352, 
12.548,-0.834448,-0.255517,6.84352, 
12.555,-0.831448,-0.255517,6.84852, 
12.562,-0.831448,-0.247517,6.84752, 
12.569,-0.834448,-0.247517,6.84752, 
12.576,-0.829448,-0.247517,6.84952, 
12.583,-0.825448,-0.256517,6.84152, 
12.59,-0.825448,-0.256517,6.84152, 
12.597,-0.839448,-0.251517,6.83752, 
12.605,-0.835448,-0.256517,6.84152, 
12.612,-0.835448,-0.256517,6.85152, 
12.62,-0.839448,-0.255517,6.85152, 
12.626,-0.840448,-0.265517,6.83352, 
12.634,-0.841448,-0.255517,6.83952, 
12.642,-0.841448,-0.255517,6.83952, 
12.65,-0.837448,-0.257517,6.83052, 
12.663,-0.834448,-0.260517,6.82952, 
12.669,-0.834448,-0.260517,6.82952, 
12.676,-0.833448,-0.254517,6.82552, 
12.683,-0.834448,-0.247517,6.83452, 
12.69,-0.834448,-0.247517,6.83452, 
12.697,-0.834448,-0.250517,6.83752, 
12.705,-0.824448,-0.245517,6.82752, 
12.712,-0.824448,-0.245517,6.82752, 
12.719,-0.835448,-0.259517,6.83152, 
12.727,-0.847448,-0.248517,6.83152, 
12.734,-0.828448,-0.250517,6.83352, 
12.742,-0.828448,-0.250517,6.83352, 
12.75,-0.840448,-0.256517,6.83752, 
12.756,-0.846448,-0.256517,6.83052, 
12.764,-0.837448,-0.255517,6.82952, 
12.772,-0.837448,-0.255517,6.82952, 
12.785,-0.843448,-0.255517,6.82552, 
12.791,-0.843448,-0.255517,6.82552, 
12.798,-0.837448,-0.253517,6.82752, 
13.451,-0.834448,-0.257517,7.04452, 
13.458,-0.834448,-0.257517,7.04452, 
13.462,-0.836448,-0.262517,7.04152, 
13.468,-0.836448,-0.262517,7.04152, 
13.473,-0.839448,-0.269517,7.01452, 
13.479,-0.837448,-0.259517,7.01852, 
13.485,-0.837448,-0.259517,7.01852, 
13.49,-0.833448,-0.241517,6.99852, 
13.496,-0.833448,-0.241517,6.99852, 
13.501,-0.827448,-0.233517,6.98352, 
13.507,-0.827448,-0.233517,6.98352, 
13.513,-0.825448,-0.236517,6.98252, 
13.519,-0.828448,-0.244517,6.97052, 
13.525,-0.828448,-0.244517,6.97052, 
13.532,-0.813448,-0.242517,6.97652, 
13.537,-0.813448,-0.242517,6.97652, 
13.542,-0.833448,-0.231517,7.00752, 
13.547,-0.833448,-0.231517,7.00752, 
13.553,-0.824448,-0.238517,6.96852, 
13.559,-0.824448,-0.238517,6.96852, 
13.564,-0.839448,-0.235517,6.94352, 
13.57,-0.830448,-0.229517,6.95252, 
13.576,-0.830448,-0.229517,6.95252, 
13.581,-0.835448,-0.220517,6.96252, 
13.586,-0.835448,-0.220517,6.96252, 
13.592,-0.837448,-0.227517,6.94152, 
13.597,-0.837448,-0.227517,6.94152, 
13.603,-0.845448,-0.238517,6.91652, 
13.609,-0.845448,-0.238517,6.91652, 
13.615,-0.865448,-0.236517,6.91652, 
13.621,-0.857448,-0.239517,6.93852, 
13.626,-0.857448,-0.239517,6.93852, 
13.631,-0.859448,-0.248517,6.93052, 
13.637,-0.859448,-0.248517,6.93052, 
13.643,-0.863448,-0.255517,6.92652, 
13.649,-0.863448,-0.255517,6.92652, 
13.655,-0.860448,-0.254517,6.93152, 
13.66,-0.860448,-0.254517,6.92652, 
13.666,-0.854448,-0.263517,6.92652, 
13.671,-0.847448,-0.254517,6.92152, 
13.677,-0.847448,-0.254517,6.92152, 
13.683,-0.854448,-0.271517,6.92052, 
13.689,-0.854448,-0.271517,6.92052, 
13.695,-0.846448,-0.269517,6.92052, 
13.701,-0.846448,-0.269517,6.89752, 
13.707,-0.842448,-0.261517,6.89752, 
13.712,-0.839448,-0.267517,6.87252, 
13.718,-0.839448,-0.267517,6.87252, 
13.724,-0.836448,-0.254517,6.88552, 
13.73,-0.836448,-0.254517,6.88552, 
13.736,-0.831448,-0.257517,6.88852, 
13.742,-0.815448,-0.253517,6.85152, 
13.748,-0.815448,-0.253517,6.85152, 
13.753,-0.812448,-0.236517,6.84552, 
13.764,-0.803448,-0.218517,6.89652, 
13.77,-0.803448,-0.218517,6.89652, 
13.776,-0.800448,-0.201517,6.91052, 
13.782,-0.807448,-0.218517,6.87752, 
13.788,-0.807448,-0.218517,6.87752, 
13.793,-0.804448,-0.218517,6.87152, 
13.8,-0.804448,-0.218517,6.87152, 
13.806,-0.810448,-0.220517,6.90052, 
13.813,-0.819448,-0.224517,6.89852, 
13.819,-0.819448,-0.224517,6.89852, 
13.825,-0.828448,-0.239517,6.86752, 
13.832,-0.828448,-0.253517,6.86152, 
13.837,-0.834448,-0.253517,6.86152, 
13.844,-0.839448,-0.253517,6.87852, 
13.85,-0.839448,-0.253517,6.87852, 
13.857,-0.841448,-0.259517,6.86452, 
13.864,-0.854448,-0.271517,6.86452, 
13.87,-0.854448,-0.271517,6.86452, 
13.876,-0.855448,-0.280517,6.87952, 
13.883,-0.857448,-0.280517,6.88852, 
13.889,-0.857448,-0.280517,6.88852, 
13.896,-0.859448,-0.281517,6.86752, 
13.902,-0.853448,-0.271517,6.85152, 
13.909,-0.853448,-0.271517,6.85152, 
13.915,-0.852448,-0.260517,6.85752, 
13.92,-0.852448,-0.260517,6.85752, 
13.926,-0.845448,-0.248517,6.86752, 
13.932,-0.840448,-0.232517,6.86352, 
13.939,-0.840448,-0.232517,6.86352, 
13.945,-0.837448,-0.221517,6.83052, 
13.951,-0.837448,-0.221517,6.83052, 
13.957,-0.830448,-0.232517,6.84352, 
13.962,-0.831448,-0.218517,6.87652, 
13.969,-0.831448,-0.218517,6.87652, 
13.98,-0.824448,-0.226517,6.87952, 
13.986,-0.821448,-0.237517,6.86352, 
13.993,-0.821448,-0.237517,6.86352, 
13.999,-0.831448,-0.242517,6.86452, 
14.005,-0.815448,-0.247517,6.86752, 
14.012,-0.815448,-0.247517,6.86752, 
14.019,-0.834448,-0.251517,6.85152, 
14.025,-0.830448,-0.262517,6.84152, 
14.032,-0.830448,-0.262517,6.84152, 
14.039,-0.828448,-0.261517,6.83352, 
14.045,-0.823448,-0.262517,6.85252, 
14.052,-0.823448,-0.262517,6.85252, 
14.058,-0.827448,-0.273517,6.84952, 
14.065,-0.819448,-0.269517,6.84152, 
14.072,-0.819448,-0.269517,6.84152, 
14.08,-0.836448,-0.272517,6.84652, 
14.086,-0.840448,-0.261517,6.85752, 
14.093,-0.840448,-0.261517,6.85752, 
14.1,-0.831448,-0.263517,6.84652, 
14.108,-0.840448,-0.266517,6.84052, 
14.115,-0.843448,-0.265517,6.84652, 
14.125,-0.847448,-0.261517,6.85552, 
14.13,-0.847448,-0.261517,6.85552, 
14.136,-0.846448,-0.241517,6.84752, 
14.147,-0.853448,-0.247517,6.83452, 
14.154,-0.853448,-0.247517,6.83952, 
14.161,-0.836448,-0.237517,6.83952, 
14.166,-0.845448,-0.242517,6.82452, 
14.173,-0.845448,-0.242517,6.82452, 
14.18,-0.846448,-0.243517,6.82752, 
14.187,-0.843448,-0.248517,6.82152, 
14.194,-0.843448,-0.248517,6.82152, 
14.201,-0.828448,-0.254517,6.81852, 
14.208,-0.833448,-0.250517,6.83752, 
14.215,-0.840448,-0.251517,6.81852, 
14.222,-0.840448,-0.251517,6.81852, 
14.229,-0.837448,-0.255517,6.83752, 
14.237,-0.827448,-0.261517,6.83952, 
14.244,-0.827448,-0.261517,6.83952, 
14.25,-0.836448,-0.261517,6.82452, 
14.258,-0.840448,-0.280517,6.81252, 
14.266,-0.834448,-0.271517,6.82452, 
14.273,-0.834448,-0.271517,6.82452, 
14.281,-0.827448,-0.278517,6.83152, 
14.293,-0.829448,-0.271517,6.83452, 
14.3,-0.822448,-0.260517,6.83152, 
14.307,-0.825448,-0.267517,6.83952, 
14.314,-0.825448,-0.267517,6.83952, 
14.321,-0.827448,-0.263517,6.82852, 
14.328,-0.830448,-0.259517,6.82152, 
14.334,-0.830448,-0.259517,6.82152, 
14.341,-0.833448,-0.255517,6.82852, 
14.348,-0.836448,-0.243517,6.82352, 
14.356,-0.836448,-0.243517,6.82152, 
14.363,-0.841448,-0.250517,6.82152, 
14.37,-0.840448,-0.236517,6.82252, 
14.377,-0.831448,-0.241517,6.82252, 
14.384,-0.831448,-0.241517,6.82252, 
14.392,-0.848448,-0.237517,6.82552, 
14.4,-0.839448,-0.244517,6.82452, 
14.408,-0.841448,-0.242517,6.81352, 
14.42,-0.847448,-0.253517,6.81352, 
14.427,-0.854448,-0.249517,6.80452, 
14.434,-0.854448,-0.249517,6.80452, 
14.441,-0.843448,-0.265517,6.81052, 
14.448,-0.842448,-0.265517,6.82752, 
14.455,-0.842448,-0.265517,6.82752, 
14.461,-0.839448,-0.262517,6.81552, 
14.469,-0.847448,-0.272517,6.81552, 
14.476,-0.847448,-0.272517,6.81352, 
14.484,-0.841448,-0.280517,6.81352, 
14.491,-0.830448,-0.265517,6.81352, 
14.499,-0.834448,-0.274517,6.81652, 
14.506,-0.834448,-0.272517,6.82152, 
14.514,-0.831448,-0.272517,6.82152, 
14.522,-0.829448,-0.275517,6.83152, 
14.531,-0.822448,-0.265517,6.81952, 
14.543,-0.827448,-0.260517,6.79452, 
14.55,-0.823448,-0.243517,6.80352, 
14.557,-0.823448,-0.243517,6.81352, 
14.564,-0.815448,-0.238517,6.81352, 
14.571,-0.819448,-0.235517,6.82252, 
14.579,-0.821448,-0.230517,6.79952, 
14.585,-0.821448,-0.230517,6.79952, 
14.593,-0.823448,-0.236517,6.80452, 
14.6,-0.824448,-0.237517,6.81952, 
14.608,-0.843448,-0.245517,6.80552, 
14.616,-0.843448,-0.245517,6.80552, 
14.624,-0.827448,-0.241517,6.80952, 
14.631,-0.845448,-0.250517,6.81352, 
14.639,-0.845448,-0.265517,6.81552, 
14.652,-0.854448,-0.267517,6.81052, 
14.659,-0.848448,-0.279517,6.79852, 
14.666,-0.848448,-0.279517,6.79852, 
14.673,-0.854448,-0.267517,6.79652, 
14.68,-0.847448,-0.269517,6.81552, 
14.688,-0.847448,-0.277517,6.80352, 
14.696,-0.847448,-0.277517,6.80352, 
14.703,-0.843448,-0.272517,6.79852, 
