t,x,y,z
0.0,0.00239282,0.0,0.0
0.002899999999996794,0.00478564,-0.00358923,-0.00837487
0.005799999999993588,0.00478564,-0.00358923,-0.00837487
0.009999999999990905,0.00478564,-0.00358923,-0.00837487
0.01290000000000191,0.00957128,-0.00478564,-0.00358923
0.015799999999998704,0.00957128,-0.00478564,-0.00358923
0.01999999999999602,0.00957128,-0.00478564,-0.00358923
0.02190000000000225,0.00239282,-0.00478564,-0.00837487
0.02579999999998961,0.00239282,-0.00478564,-0.00837487
0.028799999999989723,0.00239282,-0.00478564,-0.00837487
0.03289999999999793,-0.00358923,0.0,-0.00119641
0.035899999999998045,-0.00358923,0.0,-0.00119641
0.03879999999999484,-0.00358923,0.0,-0.00119641
0.04200000000000159,0.00957128,-0.00239282,-0.0227318
0.04589999999998895,0.00957128,-0.00239282,-0.0227318
0.048799999999999955,0.00957128,-0.00239282,-0.0227318
0.0519999999999925,0.00478564,-0.00358923,0.00239282
0.055899999999994066,0.00478564,-0.00358923,0.00239282
0.05879999999999086,0.00478564,-0.00358923,0.00239282
0.06099999999999284,0.00478564,-0.00358923,0.0119641
0.06389999999998963,0.0,0.00358923,0.0119641
0.0677999999999912,0.0,0.00358923,0.0119641
0.07099999999999795,0.0,0.00358923,0.0119641
0.07389999999999475,-0.0131605,0.00358923,0.00478564
0.07689999999999486,-0.0131605,0.00358923,0.00478564
0.08079999999999643,-0.0131605,0.00358923,0.00478564
0.08389999999999986,0.0,0.00119641,0.0167497
0.08689999999999998,0.0,0.00119641,0.0167497
0.08979999999999677,0.0,0.00119641,0.0167497
0.09399999999999409,-0.0119641,0.00119641,0.00598205
0.09689999999999088,-0.0119641,0.00119641,0.00598205
0.09980000000000189,-0.0119641,0.00119641,0.00598205
0.10299999999999443,0.00837487,0.0,-0.00119641
0.10589999999999122,0.00837487,0.0,-0.00119641
0.10880000000000223,0.00837487,0.0,-0.00119641
0.11179999999998813,-0.00957128,-0.00358923,0.0
0.11499999999999488,-0.00957128,-0.00358923,0.0
0.11889999999999645,-0.00957128,-0.00358923,0.0
0.12179999999999325,-0.00957128,-0.00358923,-0.0107677
0.12590000000000146,0.00598205,0.0,-0.0107677
0.12890000000000157,0.00598205,0.0,-0.0107677
0.13179999999999836,0.00598205,0.00239282,-0.0227318
0.13589999999999236,0.0107677,0.00239282,-0.0227318
0.13889999999999247,0.0107677,0.00239282,-0.0227318
0.14179999999998927,0.0107677,0.00239282,-0.0227318
0.14499999999999602,0.0155533,-0.00598205,-0.00358923
0.14789999999999281,0.0155533,-0.00598205,-0.00358923
0.1507999999999896,0.0155533,-0.00598205,-0.00358923
0.15379999999998972,-0.00239282,-0.00119641,-0.00478564
0.15789999999999793,-0.00239282,-0.00119641,-0.00478564
0.16089999999999804,-0.00239282,-0.00119641,-0.00478564
0.16379999999999484,-0.00239282,0.00837487,0.0
0.16789999999998884,-0.00239282,0.00837487,0.0
0.17089999999998895,-0.00239282,0.00837487,0.0
0.17379999999999995,-0.00957128,0.0,0.00478564
0.1769999999999925,-0.00957128,0.0,0.00478564
0.18089999999999407,-0.00957128,0.0,0.00478564
0.18379999999999086,-0.00239282,-0.00837487,-0.00837487
0.18599999999999284,-0.00239282,-0.00837487,-0.00837487
0.1898999999999944,-0.00239282,-0.00837487,-0.00837487
0.1927999999999912,-0.00119641,-0.00717846,-0.00957128
0.19599999999999795,-0.00119641,-0.00717846,-0.00957128
0.19889999999999475,-0.00119641,-0.00717846,-0.00957128
0.20279999999999632,-0.00119641,0.00837487,-0.00119641
0.20579999999999643,0.00119641,0.00837487,-0.00119641
0.20889999999999986,0.00119641,0.00837487,-0.00119641
0.21289999999999054,0.00119641,0.00837487,-0.00119641
0.21580000000000155,-0.0107677,-0.00478564,0.00957128
0.2189999999999941,-0.0107677,-0.00478564,0.00957128
0.22289999999999566,-0.0107677,-0.00478564,0.00957128
0.22579999999999245,-0.00598205,0.00478564,0.0107677
0.2289999999999992,-0.00598205,0.00478564,0.0107677
0.23290000000000077,-0.00598205,0.0119641,0.00119641
0.23579999999999757,-0.00239282,0.0119641,0.00119641
0.2389999999999901,-0.00239282,0.0119641,0.00119641
0.24190000000000111,-0.00239282,0.0119641,0.00119641
