t,x,y,z
0.0,0.0,0.00119641,-0.00478564
0.003900000000001569,0.0,0.00119641,0.0119641
0.006300000000003081,-0.00717846,-0.00837487,0.0119641
0.009199999999999875,-0.00717846,-0.00837487,0.0119641
0.012199999999999989,-0.00717846,-0.00837487,0.0119641
0.016100000000001558,0.00478564,-0.00239282,0.00837487
0.019000000000005457,0.00478564,-0.00239282,0.00837487
0.02190000000000225,0.00478564,-0.00239282,0.00837487
0.026300000000006207,-0.00358923,-0.00239282,-0.00119641
0.02930000000000632,-0.00358923,-0.00239282,-0.00119641
0.032200000000003115,-0.00358923,-0.00239282,-0.00119641
0.03509999999999991,-0.00239282,0.00119641,-0.0167497
0.03900000000000148,-0.00239282,0.00119641,-0.0167497
0.04200000000000159,-0.00239282,0.00119641,-0.0167497
0.04490000000000549,0.00478564,0.00358923,-0.00717846
0.04830000000000467,0.00478564,0.00358923,-0.00717846
0.05120000000000147,0.00478564,0.00358923,-0.00717846
0.05420000000000158,0.00119641,-0.00239282,-0.00239282
0.05710000000000548,0.00119641,-0.00239282,-0.00239282
0.06099999999999994,0.00119641,-0.00239282,-0.00239282
0.06390000000000384,-0.00717846,-0.00717846,0.00478564
0.06730000000000302,-0.00717846,-0.00717846,0.00478564
0.07120000000000459,-0.00717846,-0.00717846,0.00478564
0.0742000000000047,0.00478564,0.00239282,0.00598205
0.07810000000000628,0.00478564,0.00239282,0.00598205
0.08100000000000307,0.00478564,0.00239282,0.00598205
0.08389999999999986,0.00478564,0.00119641,0.0143569
0.08830000000000382,0.00478564,0.00119641,0.0143569
0.09030000000000626,0.00478564,0.00119641,0.0143569
0.09320000000000306,0.00478564,0.00119641,0.0143569
0.09620000000000317,-0.00239282,0.00119641,-0.0143569
0.10010000000000474,-0.00239282,0.00119641,-0.0143569
0.10300000000000153,-0.00239282,0.00119641,-0.0143569
0.10590000000000543,0.00478564,0.00717846,-0.0143569
0.11030000000000229,0.00478564,0.00717846,-0.0143569
0.11320000000000618,0.00478564,0.00717846,-0.0143569
0.1162000000000063,-0.00358923,0.00598205,0.0179462
0.11910000000000309,-0.00358923,0.00598205,0.0179462
0.12300000000000466,-0.00358923,0.00598205,0.0179462
0.12590000000000146,0.00239282,-0.00239282,0.0155533
0.12890000000000157,0.00239282,-0.00239282,0.0155533
0.13130000000000308,0.00239282,-0.00239282,0.0155533
0.13520000000000465,-0.00478564,0.00717846,-0.00598205
0.13810000000000144,-0.00478564,0.00717846,-0.00598205
0.14110000000000156,-0.00478564,0.00717846,-0.00598205
0.14400000000000546,0.00358923,0.00119641,-0.0143569
0.14690000000000225,0.00358923,0.00119641,-0.0143569
0.1513000000000062,0.00358923,0.00119641,-0.0143569
0.15430000000000632,0.00358923,0.00119641,-0.0143569
0.15720000000000312,0.00478564,-0.00717846,0.00119641
0.16110000000000468,0.00478564,-0.00717846,0.00119641
0.16400000000000148,0.00478564,-0.00717846,0.00119641
0.1670000000000016,-0.00957128,-0.00717846,0.00717846
0.17130000000000223,-0.00957128,-0.00717846,0.00717846
0.17430000000000234,-0.00957128,-0.00717846,0.00717846
0.17720000000000624,0.0107677,0.0,0.00358923
0.18010000000000304,0.0107677,0.0,0.00358923
0.1840000000000046,0.0107677,0.0,0.00358923
0.18700000000000472,-0.00358923,-0.00239282,-0.00717846
0.1899000000000015,-0.00358923,-0.00239282,-0.00717846
0.19430000000000547,-0.00358923,-0.00239282,-0.00717846
0.19720000000000226,0.00239282,0.00239282,0.00478564
0.20020000000000238,0.00239282,0.00239282,0.00478564
0.20410000000000394,0.00239282,0.00239282,0.00478564
0.20700000000000074,0.00239282,0.00717846,-0.00239282
0.20990000000000464,0.00239282,0.00717846,-0.00239282
0.21330000000000382,0.00239282,0.00717846,-0.00239282
0.21630000000000393,0.00239282,0.00837487,-0.0107677
0.21920000000000073,0.00239282,0.00837487,-0.0107677
0.22210000000000463,0.00239282,0.00837487,-0.0107677
0.22510000000000474,0.00239282,-0.00957128,0.00119641
0.2290000000000063,0.00239282,-0.00957128,0.00119641
0.2319000000000031,0.00239282,-0.00957128,0.00119641
0.23530000000000229,-0.0119641,-0.0107677,0.00717846
0.23820000000000618,-0.0119641,-0.0107677,0.00717846
0.24210000000000065,-0.0119641,-0.0107677,0.00717846
0.24510000000000076,-0.0119641,-0.0107677,0.00478564
0.24800000000000466,0.00239282,-0.00478564,0.00478564
0.25190000000000623,0.00239282,-0.00478564,0.00478564
0.2553000000000054,0.00239282,-0.00478564,0.00478564
0.25730000000000075,-0.00717846,0.00717846,-0.0107677
0.2612000000000023,-0.00717846,0.00717846,-0.0107677
0.2641000000000062,-0.00717846,0.00717846,-0.0107677
0.267000000000003,0.00358923,-0.00598205,-0.00598205
0.2710000000000008,0.00358923,-0.00598205,-0.00598205
0.2822000000000031,0.00358923,-0.00598205,-0.00598205
0.2850999999999999,-0.00598205,-0.00478564,0.0107677
0.2890000000000015,0.00239282,0.00358923,0.0107677
0.2920000000000016,0.00239282,0.00358923,0.0107677
0.2949000000000055,0.00239282,0.00358923,0.0107677
0.2983000000000047,0.00478564,-0.00239282,-0.00837487
0.30120000000000147,0.00478564,-0.00239282,-0.00837487
0.3042000000000016,0.00478564,-0.00239282,-0.00837487
0.3071000000000055,0.00119641,0.00239282,-0.00598205
0.31099999999999994,0.00119641,0.00239282,-0.00598205
0.31390000000000384,0.00119641,0.00239282,-0.00598205
0.317300000000003,-0.00478564,0.0,0.00239282
0.3212000000000046,-0.00478564,0.0,0.00239282
0.3242000000000047,-0.00478564,0.0,0.00239282
0.3271000000000015,0.00119641,-0.00717846,0.00837487
0.3300000000000054,0.00119641,-0.00717846,0.00837487
0.33389999999999986,0.00119641,-0.00717846,0.00837487
0.3369,0.0,0.00957128,-0.00239282
0.34030000000000626,0.0,0.00957128,-0.00239282
0.3422000000000054,0.0,0.00957128,-0.00239282
0.34620000000000317,0.00598205,0.00358923,-0.00717846
0.34909999999999997,0.00598205,0.00358923,-0.00717846
0.35200000000000387,0.00598205,0.00358923,-0.00717846
0.35590000000000543,0.00598205,0.00358923,0.00119641
0.3593000000000046,0.0,0.00358923,0.00119641
0.36230000000000473,0.0,0.00358923,0.00119641
0.3652000000000015,0.0,0.00358923,0.00119641
0.3691000000000031,0.00957128,0.0,0.00717846
0.3719999999999999,0.00957128,0.0,0.00717846
0.37590000000000146,0.00957128,0.0,0.00717846
0.37890000000000157,-0.00957128,-0.00119641,-0.00239282
0.3813000000000031,-0.00957128,-0.00119641,-0.00239282
0.38520000000000465,-0.00957128,-0.00119641,-0.00239282
0.38810000000000144,0.00239282,0.00717846,0.00478564
0.39110000000000156,0.00239282,0.00717846,0.00478564
0.39400000000000546,0.00239282,0.00717846,0.00478564
0.3978999999999999,-0.00119641,0.00239282,0.00239282
0.4013000000000062,-0.00119641,0.00239282,0.00239282
0.4043000000000063,-0.00119641,0.00239282,0.00239282
0.4072000000000031,0.00239282,-0.00358923,-0.00837487
0.4100999999999999,0.00239282,-0.00358923,-0.00837487
0.4140000000000015,0.00239282,-0.00358923,-0.00837487
0.4170000000000016,0.00119641,-0.00598205,-0.00358923
0.4199000000000055,0.00119641,-0.00598205,-0.00358923
0.4233000000000047,0.00119641,-0.00598205,-0.00358923
0.42620000000000147,0.00119641,0.00837487,0.00717846
0.4292000000000016,-0.00358923,0.00837487,0.00717846
0.4321000000000055,-0.00358923,0.00837487,0.00717846
0.43599999999999994,-0.00358923,0.00837487,0.00717846
0.43890000000000384,-0.00239282,-0.00239282,0.00957128
0.442300000000003,-0.00239282,-0.00239282,0.00957128
0.44530000000000314,-0.00239282,-0.00239282,0.00957128
0.4492000000000047,-0.00478564,0.00358923,-0.00957128
0.4521000000000015,-0.00478564,0.00358923,-0.00957128
0.4550000000000054,-0.00478564,0.00358923,-0.00957128
0.4580000000000055,0.00358923,-0.00717846,-0.00957128
0.4619,0.00358923,-0.00717846,-0.00957128
0.46530000000000626,0.00358923,-0.00717846,-0.00957128
0.46820000000000306,0.0,-0.0107677,-0.00239282
0.47120000000000317,0.0,-0.0107677,-0.00239282
0.47409999999999997,0.0,-0.0107677,-0.00239282
0.47800000000000153,-0.00478564,-0.00598205,0.00717846
0.48090000000000543,-0.00478564,-0.00598205,0.00717846
0.4843000000000046,-0.00478564,-0.00598205,0.00717846
0.48730000000000473,-0.00598205,0.00239282,0.00478564
0.4912000000000063,-0.00598205,0.00239282,0.00478564
0.4941000000000031,-0.00598205,0.00239282,0.00478564
0.4969999999999999,-0.00598205,0.00239282,0.0
0.5,-0.00239282,0.00717846,0.0
0.5039000000000016,-0.00239282,0.00717846,0.0
0.5063000000000031,-0.00239282,0.00717846,0.0
0.5091999999999999,-0.00478564,-0.00239282,-0.00239282
0.5122,-0.00478564,-0.00239282,-0.00239282
0.5161000000000016,-0.00478564,-0.00239282,-0.00239282
0.5190000000000055,0.00957128,0.00119641,-0.00598205
0.5219000000000023,0.00957128,0.00119641,-0.00598205
0.5263000000000062,0.00957128,0.00119641,-0.00598205
0.5293000000000063,-0.00358923,0.00358923,-0.00478564
0.5322000000000031,-0.00358923,0.00358923,-0.00478564
0.5350999999999999,-0.00358923,0.00358923,-0.00478564
0.5390000000000015,0.00598205,-0.00119641,0.00837487
0.5420000000000016,0.00598205,-0.00119641,0.00837487
0.5449000000000055,0.00598205,-0.00119641,0.00837487
0.5483000000000047,-0.00598205,-0.00119641,0.00358923
0.5512000000000015,-0.00598205,-0.00119641,0.00358923
0.5542000000000016,-0.00598205,-0.00119641,0.00358923
0.5571000000000055,0.00119641,0.0,-0.0107677
0.5600000000000023,0.00119641,0.0,-0.0107677
0.5639000000000038,0.00119641,0.0,-0.0107677
0.567300000000003,0.00119641,0.0,-0.0107677
0.5712000000000046,-0.00837487,0.00358923,-0.0119641
0.5742000000000047,-0.00837487,0.00358923,-0.0119641
0.5771000000000015,-0.00837487,0.00358923,-0.0119641
0.5810000000000031,0.00119641,0.00478564,0.0119641
0.5838999999999999,0.00119641,0.00478564,0.0119641
0.5869,0.00119641,0.00478564,0.0119641
0.5903000000000063,0.0131605,-0.00119641,0.0227318
0.5932000000000031,0.0131605,-0.00119641,0.0227318
0.5962000000000032,0.0131605,-0.00119641,0.0227318
0.5991,0.00119641,0.00358923,-0.0107677
0.6020000000000039,0.00119641,0.00358923,-0.0107677
0.6059000000000054,0.00119641,0.00358923,-0.0107677
0.6093000000000046,0.00119641,0.00478564,-0.0227318
0.6123000000000047,0.00119641,0.00478564,-0.0227318
0.6152000000000015,0.00119641,0.00478564,-0.0227318
0.6191000000000031,0.00717846,-0.00358923,0.00957128
0.6219999999999999,0.00717846,-0.00358923,0.00957128
0.625,0.00717846,-0.00358923,0.00957128
0.6279000000000039,-0.00119641,0.00119641,0.026321
0.6313000000000031,-0.00119641,0.00119641,0.026321
0.6341999999999999,-0.00119641,0.00119641,0.026321
0.6372,-0.00119641,0.00119641,0.026321
0.6401000000000039,-0.00119641,-0.00957128,-0.0131605
0.6440000000000055,-0.00119641,-0.00957128,-0.0131605
0.6469000000000023,-0.00119641,-0.00957128,-0.0131605
0.6504000000000048,-0.00358923,0.00717846,-0.0179462
0.6533000000000015,-0.00358923,0.00717846,-0.0179462
0.6572000000000031,-0.00358923,0.00717846,-0.0179462
0.6600999999999999,-0.00478564,0.00358923,0.00119641
0.6630000000000038,-0.00478564,0.00358923,0.00119641
0.6670000000000016,-0.00478564,0.00358923,0.00119641
0.6699000000000055,0.00957128,-0.00598205,-0.00239282
0.6733000000000047,0.00957128,-0.00598205,-0.00239282
0.6762000000000015,0.00957128,-0.00598205,-0.00239282
0.6792000000000016,-0.00358923,0.00119641,0.0
0.6831000000000031,-0.00358923,0.00119641,0.0
0.6859999999999999,-0.00358923,0.00119641,0.0
0.6889000000000038,-0.00957128,-0.00239282,0.0179462
0.692300000000003,-0.00957128,-0.00239282,0.0179462
