t,x,y,z
0.0,-0.128016,-0.142373,5.14815
0.0030000000000143245,-0.118445,-0.150748,5.14935
0.006000000000000227,-0.118445,-0.150748,5.14935
0.009000000000014552,-0.118445,-0.150748,5.14935
0.012000000000000455,-0.107677,-0.135194,5.14098
0.01500000000001478,-0.107677,-0.135194,5.14098
0.019000000000005457,-0.107677,-0.135194,5.14098
0.02200000000001978,-0.107677,-0.135194,5.14576
0.025000000000005684,-0.0993021,-0.135194,5.14576
0.02800000000002001,-0.0993021,-0.135194,5.14576
0.03100000000000591,-0.0993021,-0.135194,5.14576
0.034000000000020236,-0.0969093,-0.145962,5.15653
0.038000000000010914,-0.0969093,-0.145962,5.15653
0.04099999999999682,-0.0969093,-0.145962,5.15653
0.04400000000001114,-0.101695,-0.141176,5.13978
0.04800000000000182,-0.101695,-0.141176,5.13978
0.051000000000016144,-0.101695,-0.141176,5.13978
0.05299999999999727,-0.119641,-0.143569,5.15055
0.056000000000011596,-0.119641,-0.143569,5.15055
0.06100000000000705,-0.119641,-0.143569,5.15055
0.06400000000002137,-0.131605,-0.145962,5.15055
0.0660000000000025,-0.131605,-0.145962,5.15055
0.0700000000000216,-0.131605,-0.145962,5.15055
0.0730000000000075,-0.117248,-0.153141,5.14337
0.07600000000002183,-0.117248,-0.153141,5.14337
0.07900000000000773,-0.117248,-0.153141,5.14337
0.08299999999999841,-0.117248,-0.153141,5.13499
0.08600000000001273,-0.120837,-0.142373,5.13499
0.08899999999999864,-0.120837,-0.142373,5.13499
0.09200000000001296,-0.120837,-0.142373,5.13499
0.09499999999999886,-0.105284,-0.142373,5.13978
0.09800000000001319,-0.105284,-0.142373,5.13978
0.10300000000000864,-0.105284,-0.142373,5.13978
0.10500000000001819,-0.100498,-0.136391,5.14457
0.10800000000000409,-0.100498,-0.136391,5.14457
0.11200000000002319,-0.100498,-0.136391,5.14457
0.1150000000000091,-0.0957129,-0.133998,5.14457
0.11800000000002342,-0.0957129,-0.133998,5.14457
