t,x,y,z
0.0,0.649651,-0.323031,5.16849
0.009999999999763531,0.649651,-0.323031,5.16849
0.009999999999763531,0.649651,-0.323031,5.14217
0.009999999999763531,0.635294,-0.260818,5.14217
0.01999999999998181,0.635294,-0.260818,5.14217
0.01999999999998181,0.635294,-0.260818,5.14217
0.01999999999998181,0.574277,-0.306281,5.1314
0.01999999999998181,0.574277,-0.306281,5.1314
0.02999999999974534,0.574277,-0.306281,5.1314
0.02999999999974534,0.525224,-0.278764,5.14935
0.02999999999974534,0.525224,-0.278764,5.14935
0.03999999999996362,0.525224,-0.278764,5.14935
0.03999999999996362,0.632901,-0.0323031,5.18046
0.03999999999996362,0.632901,-0.0323031,5.18046
0.04999999999972715,0.632901,-0.0323031,5.18046
0.04999999999972715,0.5001,-0.0490528,5.17089
0.04999999999972715,0.5001,-0.0490528,5.17089
0.05999999999994543,0.5001,-0.0490528,5.17089
0.05999999999994543,0.465404,-0.217747,5.10748
0.05999999999994543,0.465404,-0.217747,5.10748
0.06999999999970896,0.465404,-0.217747,5.10748
0.06999999999970896,0.465404,-0.040678,5.14815
0.06999999999970896,0.472582,-0.040678,5.14815
0.07999999999992724,0.472582,-0.040678,5.14815
0.07999999999992724,0.472582,-0.040678,5.17687
0.07999999999992724,0.244068,-0.00358923,5.17687
0.08999999999969077,0.244068,-0.00358923,5.17687
0.08999999999969077,0.244068,0.00358923,5.14337
0.08999999999969077,0.494118,0.00358923,5.14337
0.09999999999990905,0.494118,0.00358923,5.14337
0.09999999999990905,0.494118,0.00358923,5.14337
0.09999999999990905,0.558724,0.168694,5.17567
0.09999999999990905,0.558724,0.168694,5.17567
0.10999999999967258,0.558724,0.168694,5.17567
0.10999999999967258,0.342173,0.197408,5.18165
0.11999999999989086,0.342173,0.197408,5.18165
0.11999999999989086,0.342173,0.197408,5.18165
0.11999999999989086,0.122034,0.141176,5.12901
0.11999999999989086,0.122034,0.141176,5.12901
0.1299999999996544,0.122034,0.141176,5.12901
0.1299999999996544,0.375673,0.122034,5.16251
0.1299999999996544,0.375673,0.122034,5.16251
0.13999999999987267,0.375673,0.122034,5.16251
0.13999999999987267,0.283549,0.273978,5.16849
0.13999999999987267,0.283549,0.273978,5.16849
0.15000000000009095,0.283549,0.273978,5.16849
0.15000000000009095,0.150748,0.246461,5.17448
0.15000000000009095,0.150748,0.246461,5.17448
0.15999999999985448,0.150748,0.246461,5.17448
0.15999999999985448,0.150748,0.246461,5.15174
0.15999999999985448,0.11007,0.00119641,5.15174
0.17000000000007276,0.11007,0.00119641,5.15174
0.17000000000007276,0.11007,0.00119641,5.15174
0.17000000000007276,0.358923,-0.0287139,5.10508
0.1799999999998363,0.358923,-0.0287139,5.10508
0.1799999999998363,0.358923,-0.0287139,5.10508
0.1799999999998363,0.0442672,0.0550349,5.17328
0.1799999999998363,0.0442672,0.0550349,5.17328
0.19000000000005457,0.0442672,0.0550349,5.17328
