t,x,y,z
0.0,-0.112463,-0.142373,5.15294
0.009999999999990905,-0.112463,-0.142373,5.15294
0.009999999999990905,-0.112463,-0.142373,5.15294
0.009999999999990905,-0.107677,-0.148355,5.15055
0.01999999999998181,-0.107677,-0.148355,5.15055
0.01999999999998181,-0.107677,-0.148355,5.15055
0.01999999999998181,-0.108873,-0.143569,5.13021
0.01999999999998181,-0.108873,-0.143569,5.13021
0.029999999999972715,-0.108873,-0.143569,5.13021
0.029999999999972715,-0.108873,-0.155533,5.13739
0.029999999999972715,-0.108873,-0.155533,5.13739
0.03999999999996362,-0.108873,-0.155533,5.13739
0.03999999999996362,-0.112463,-0.149551,5.13978
0.03999999999996362,-0.112463,-0.149551,5.13978
0.0500000000001819,-0.112463,-0.149551,5.13978
0.0500000000001819,-0.118445,-0.143569,5.14935
0.0500000000001819,-0.118445,-0.143569,5.14935
0.060000000000172804,-0.118445,-0.143569,5.14935
0.060000000000172804,-0.118445,-0.143569,5.13858
0.060000000000172804,-0.114855,-0.147159,5.13858
0.07000000000016371,-0.114855,-0.147159,5.13858
0.07000000000016371,-0.114855,-0.138784,5.15414
0.07000000000016371,-0.112463,-0.138784,5.15414
0.08000000000015461,-0.112463,-0.138784,5.15414
0.08000000000015461,-0.112463,-0.138784,5.15414
0.08000000000015461,-0.118445,-0.13998,5.13858
0.09000000000014552,-0.118445,-0.13998,5.13858
0.09000000000014552,-0.118445,-0.13998,5.13858
0.09000000000014552,-0.108873,-0.136391,5.13858
0.10000000000013642,-0.108873,-0.136391,5.13858
0.10000000000013642,-0.108873,-0.136391,5.13858
0.10000000000013642,-0.112463,-0.142373,5.14935
0.11000000000012733,-0.112463,-0.142373,5.14935
0.11000000000012733,-0.112463,-0.142373,5.14935
0.11000000000012733,-0.111266,-0.149551,5.14576
0.11000000000012733,-0.111266,-0.149551,5.14576
0.12000000000011823,-0.111266,-0.149551,5.14576
0.12000000000011823,-0.108873,-0.144766,5.14337
0.12000000000011823,-0.108873,-0.144766,5.14337
0.13000000000010914,-0.108873,-0.144766,5.14337
0.13000000000010914,-0.108873,-0.144766,5.14576
0.13000000000010914,-0.112463,-0.13998,5.14576
0.14000000000010004,-0.112463,-0.13998,5.14576
0.14000000000010004,-0.112463,-0.13998,5.14576
0.14000000000010004,-0.114855,-0.149551,5.14576
0.15000000000009095,-0.114855,-0.149551,5.14576
0.15000000000009095,-0.114855,-0.149551,5.14576
0.15000000000009095,-0.119641,-0.138784,5.14457
0.16000000000008185,-0.119641,-0.138784,5.14457
0.16000000000008185,-0.119641,-0.138784,5.14457
0.16000000000008185,-0.11007,-0.145962,5.13739
0.17000000000007276,-0.11007,-0.145962,5.13739
0.17000000000007276,-0.11007,-0.145962,5.13739
0.17000000000007276,-0.11007,-0.141176,5.14457
0.18000000000006366,-0.11007,-0.141176,5.14457
0.18000000000006366,-0.11007,-0.141176,5.14457
0.18000000000006366,-0.11007,-0.142373,5.14098
0.19000000000005457,-0.11007,-0.142373,5.14098
0.19000000000005457,-0.11007,-0.142373,5.14098
0.19000000000005457,-0.108873,-0.13998,5.14815
0.19000000000005457,-0.108873,-0.13998,5.14815
0.20000000000004547,-0.108873,-0.13998,5.14815
0.20000000000004547,-0.108873,-0.133998,5.1338
0.20000000000004547,-0.113659,-0.133998,5.1338
0.21000000000003638,-0.113659,-0.133998,5.1338
0.21000000000003638,-0.113659,-0.133998,5.1338
0.21000000000003638,-0.112463,-0.145962,5.14576
0.22000000000002728,-0.112463,-0.145962,5.14576
0.22000000000002728,-0.112463,-0.145962,5.14576
0.22000000000002728,-0.117248,-0.135194,5.14815
0.2300000000000182,-0.117248,-0.135194,5.14815
0.2300000000000182,-0.117248,-0.135194,5.14815
0.2300000000000182,-0.12323,-0.143569,5.1338
0.2400000000000091,-0.12323,-0.143569,5.1338
0.2400000000000091,-0.12323,-0.143569,5.1338
0.2400000000000091,-0.122034,-0.144766,5.14457
0.25,-0.122034,-0.144766,5.14457
0.25,-0.122034,-0.144766,5.14457
0.25,-0.124427,-0.13998,5.14098
0.25,-0.124427,-0.13998,5.14098
0.2599999999999909,-0.124427,-0.13998,5.14098
0.2599999999999909,-0.113659,-0.143569,5.13978
0.2699999999999818,-0.113659,-0.143569,5.13978
0.2699999999999818,-0.113659,-0.143569,5.13978
0.2699999999999818,-0.108873,-0.142373,5.13499
0.2799999999999727,-0.108873,-0.142373,5.13499
0.2799999999999727,-0.108873,-0.142373,5.13499
0.2799999999999727,-0.108873,-0.142373,5.13978
0.2799999999999727,-0.11007,-0.137587,5.13978
0.2899999999999636,-0.11007,-0.137587,5.13978
0.2899999999999636,-0.11007,-0.137587,5.13978
0.2899999999999636,-0.117248,-0.144766,5.13858
0.3000000000001819,-0.117248,-0.144766,5.13858
0.3000000000001819,-0.117248,-0.144766,5.13858
0.3000000000001819,-0.114855,-0.147159,5.1314
0.3100000000001728,-0.114855,-0.147159,5.1314
0.3100000000001728,-0.114855,-0.147159,5.1314
0.3100000000001728,-0.118445,-0.141176,5.14337
0.3200000000001637,-0.118445,-0.141176,5.14337
0.3200000000001637,-0.118445,-0.141176,5.14337
0.3200000000001637,-0.116052,-0.133998,5.15174
0.3300000000001546,-0.116052,-0.133998,5.15174
0.3300000000001546,-0.116052,-0.133998,5.15174
0.3300000000001546,-0.11007,-0.136391,5.1338
0.3400000000001455,-0.11007,-0.136391,5.1338
0.3400000000001455,-0.11007,-0.136391,5.1338
0.3400000000001455,-0.11007,-0.136391,5.14217
0.3400000000001455,-0.117248,-0.141176,5.14217
0.3500000000001364,-0.117248,-0.141176,5.14217
0.3500000000001364,-0.117248,-0.141176,5.14217
0.36000000000012733,-0.0957129,-0.13998,5.14815
0.36000000000012733,-0.0957129,-0.13998,5.14815
0.36000000000012733,-0.0957129,-0.13998,5.14815
0.36000000000012733,-0.100498,-0.151944,5.13739
0.37000000000011823,-0.100498,-0.151944,5.13739
0.37000000000011823,-0.100498,-0.151944,5.13739
0.37000000000011823,-0.112463,-0.148355,5.15414
0.38000000000010914,-0.112463,-0.148355,5.15414
0.38000000000010914,-0.112463,-0.148355,5.15414
0.38000000000010914,-0.112463,-0.15673,5.14576
0.39000000000010004,-0.112463,-0.15673,5.14576
0.39000000000010004,-0.112463,-0.15673,5.14576
0.39000000000010004,-0.107677,-0.151944,5.1338
0.40000000000009095,-0.107677,-0.151944,5.1338
0.40000000000009095,-0.107677,-0.151944,5.1338
0.40000000000009095,-0.122034,-0.141176,5.14696
0.41000000000008185,-0.122034,-0.141176,5.14696
0.41000000000008185,-0.122034,-0.141176,5.14696
0.41000000000008185,-0.122034,-0.143569,5.14935
0.42000000000007276,-0.119641,-0.143569,5.14935
0.42000000000007276,-0.119641,-0.143569,5.14935
0.42000000000007276,-0.119641,-0.143569,5.14935
0.43000000000006366,-0.108873,-0.150748,5.14098
0.43000000000006366,-0.108873,-0.150748,5.14098
0.43000000000006366,-0.108873,-0.150748,5.14098
0.44000000000005457,-0.106481,-0.145962,5.14457
0.44000000000005457,-0.106481,-0.145962,5.14457
0.44000000000005457,-0.106481,-0.145962,5.14457
0.44000000000005457,-0.100498,-0.143569,5.14457
0.4500000000000455,-0.100498,-0.143569,5.14457
0.4500000000000455,-0.100498,-0.143569,5.14457
0.4500000000000455,-0.118445,-0.144766,5.14576
0.4600000000000364,-0.118445,-0.144766,5.14576
0.4600000000000364,-0.118445,-0.144766,5.14576
0.4600000000000364,-0.124427,-0.137587,5.15174
0.4700000000000273,-0.124427,-0.137587,5.15174
0.4700000000000273,-0.124427,-0.137587,5.15174
0.4700000000000273,-0.119641,-0.129212,5.14576
0.4800000000000182,-0.119641,-0.129212,5.14576
0.4800000000000182,-0.119641,-0.129212,5.14576
0.4800000000000182,-0.119641,-0.13998,5.14217
0.4900000000000091,-0.116052,-0.13998,5.14217
0.4900000000000091,-0.116052,-0.13998,5.14217
0.4900000000000091,-0.116052,-0.13998,5.14217
0.5,-0.106481,-0.137587,5.14337
0.5,-0.106481,-0.137587,5.14337
0.5,-0.106481,-0.137587,5.14337
0.5,-0.101695,-0.142373,5.15653
0.5099999999999909,-0.101695,-0.142373,5.15653
0.5099999999999909,-0.101695,-0.142373,5.15653
0.5099999999999909,-0.11007,-0.141176,5.1314
0.5199999999999818,-0.11007,-0.141176,5.1314
0.5199999999999818,-0.11007,-0.141176,5.1314
0.5199999999999818,-0.106481,-0.145962,5.1314
0.5299999999999727,-0.106481,-0.145962,5.1314
0.5299999999999727,-0.106481,-0.145962,5.1314
0.5299999999999727,-0.113659,-0.149551,5.15533
0.5399999999999636,-0.113659,-0.149551,5.15533
0.5399999999999636,-0.113659,-0.149551,5.15533
0.5399999999999636,-0.113659,-0.149551,5.15174
0.5500000000001819,-0.124427,-0.131605,5.15174
0.5500000000001819,-0.124427,-0.131605,5.15174
0.5500000000001819,-0.124427,-0.131605,5.15174
0.5600000000001728,-0.118445,-0.133998,5.14217
0.5600000000001728,-0.118445,-0.133998,5.14217
0.5600000000001728,-0.118445,-0.133998,5.14217
0.5700000000001637,-0.107677,-0.138784,5.14098
0.5700000000001637,-0.107677,-0.138784,5.14098
0.5700000000001637,-0.107677,-0.138784,5.14098
0.5800000000001546,-0.107677,-0.13998,5.14337
0.5800000000001546,-0.107677,-0.13998,5.14337
