t,x,y,z
0.0,-0.0191426,-0.12323,-0.135194
0.002899999999996794,0.149551,0.00837487,-0.0275174
0.005899999999996908,0.149551,0.00837487,-0.0275174
0.00999999999999801,0.149551,0.00837487,-0.0275174
0.012899999999998357,0.149551,0.00837487,-0.0275174
0.01589999999999847,-0.0155533,0.0311067,0.0921236
0.01980000000000004,-0.0155533,0.0311067,0.0921236
0.022999999999999687,-0.0155533,0.0311067,0.0418744
0.025900000000000034,-0.0107677,-0.072981,0.0418744
0.028799999999996828,-0.0107677,-0.072981,0.0418744
0.03200000000000003,-0.0107677,-0.072981,0.0418744
0.035899999999998045,0.0430708,-0.0358923,-0.331406
0.03879999999999839,0.0430708,-0.0358923,-0.331406
0.04199999999999804,0.0430708,-0.0358923,-0.331406
0.04589999999999961,0.0957129,0.159123,-0.18664
0.048799999999999955,0.0957129,0.159123,-0.18664
0.0519999999999996,0.0957129,0.159123,-0.18664
0.05489999999999995,-0.00957128,-0.116052,0.380459
0.058799999999997965,-0.00957128,-0.116052,0.380459
0.06199999999999761,-0.00957128,-0.116052,0.380459
0.06400000000000006,-0.0119641,-0.177069,0.240479
0.06689999999999685,-0.0119641,-0.177069,0.240479
0.0697999999999972,-0.0119641,-0.177069,0.240479
0.07399999999999807,-0.0358923,0.0550349,0.137587
0.07689999999999841,-0.0358923,0.0550349,0.137587
0.07979999999999876,-0.0358923,0.0550349,0.137587
0.08399999999999963,-0.0358923,0.185444,-0.119641
0.08689999999999998,-0.020339,0.185444,-0.119641
0.08990000000000009,-0.020339,0.185444,-0.119641
0.09299999999999997,-0.020339,0.185444,-0.119641
0.09689999999999799,-0.0478564,0.104088,-0.177069
0.0998999999999981,-0.0478564,0.104088,-0.177069
0.10279999999999845,-0.0478564,0.104088,-0.177069
0.1059999999999981,-0.0191426,0.0526421,-0.00837487
0.10889999999999844,-0.0191426,0.0526421,-0.00837487
0.11179999999999879,-0.0191426,0.0526421,-0.00837487
0.11499999999999844,0.11007,0.00119641,0.0311067
0.1189,0.11007,0.00119641,0.0311067
0.12279999999999802,0.11007,0.00119641,0.0311067
0.12599999999999767,-0.0382851,-0.0275174,0.020339
0.12889999999999802,-0.0382851,-0.0275174,0.020339
0.13179999999999836,-0.0382851,-0.0275174,0.020339
0.13599999999999923,-0.0323031,0.04666,-0.0562313
0.13889999999999958,-0.0323031,0.04666,-0.0562313
0.1418999999999997,-0.0323031,0.04666,-0.0562313
0.14480000000000004,0.0897308,0.0239282,-0.0490528
0.1479999999999997,0.0897308,0.0239282,-0.0490528
0.15090000000000003,0.0897308,0.0239282,-0.0490528
0.15379999999999683,0.0442672,-0.0454636,-0.00837487
0.15700000000000003,0.0442672,-0.0454636,-0.00837487
0.16089999999999804,0.0442672,-0.0454636,-0.00837487
0.1637999999999984,0.0442672,-0.137587,0.0107677
0.16699999999999804,0.0382851,-0.137587,0.0107677
0.16989999999999839,0.0382851,-0.137587,0.0107677
0.17379999999999995,0.0382851,-0.137587,0.0107677
0.1769999999999996,0.0179462,0.0299103,-0.0287139
