t,x
0.034206841368273656,0.17100085404389984
0.034406881376275254,0.1720004655418804
0.03460692138427685,0.1730000701570895
0.03480696139227846,0.17399966784952703
0.035007001400280055,0.17499925857919302
0.03520704140828165,0.17599884230608787
0.03540708141628326,0.17699841899021224
0.035607121424284856,0.17799798859156699
0.03580716143228646,0.17899755107015347
0.03600720144028806,0.17999710638597305
0.036207241448289657,0.18099665449902763
0.03640728145629126,0.1819961953693192
0.03660732146429286,0.18299572895685018
0.03680736147229446,0.18399525522162324
0.03700740148029606,0.1849947741236413
0.03720744148829766,0.1859942856229076
0.03740748149629926,0.1869937896794257
0.03760752150430086,0.18799328625319944
0.03780756151230246,0.18899277530423295
0.03800760152030406,0.18999225679253068
0.038207641528305664,0.1909917306780974
0.03840768153630726,0.19199119692093813
0.03860772154430886,0.1929906554810582
0.038807761552310464,0.19399010631846333
0.03900780156031206,0.19498954939315943
0.03920784156831366,0.19598898466515285
0.039407881576315265,0.19698841209445014
0.03960792158431686,0.1979878316410582
0.03980796159231846,0.1989872432649842
0.040008001600320066,0.19998664692623586
0.040208041608321664,0.20098604258482086
0.04040808161632326,0.20198543020074744
0.04060812162432487,0.20298480973402416
0.040808161632326465,0.2039841811446597
0.04100820164032806,0.2049835443926633
0.04120824164832967,0.2059828994380445
0.041408281656331265,0.206982246240813
0.04160832166433287,0.20798158476097897
0.04180836167233447,0.20898091495855287
0.042008401680336066,0.2099802367935455
0.04220844168833767,0.210979550225968
0.04240848169633927,0.21197885521583182
0.04260852170434087,0.2129781517231488
0.04280856171234247,0.2139774397079311
0.04300860172034407,0.21497671913019112
0.04320864172834567,0.21597598994994172
0.04340868173634727,0.21697525212719615
0.04360872174434887,0.21797450562196785
0.04380876175235047,0.21897375039427072
0.04400880176035207,0.219972986404119
0.04420884176835367,0.2209722136115272
0.04440888177635527,0.22197143197651026
0.044608921784356874,0.2229706414590835
0.04480896179235847,0.22396984201926248
0.04500900180036007,0.22496903361706322
0.045209041808361675,0.2259682162125021
0.04540908181636327,0.22696738976559575
0.04560912182436487,0.22796655423636125
0.045809161832366475,0.22896570958481607
0.04600920184036807,0.229964855770978
0.04620924184836967,0.23096399275486515
0.046409281856371276,0.23196312049649614
0.046609321864372874,0.2329622389558898
0.04680936187237447,0.2339613480930654
0.04700940188037608,0.23496044786804265
0.047209441888377675,0.23595953824084148
0.04740948189637927,0.2369586191714823
0.04760952190438088,0.23795769061998598
0.047809561912382476,0.23895675254637355
0.048009601920384073,0.2399558049106666
0.04820964192838568,0.24095484767288705
0.048409681936387276,0.24195388079305719
0.04860972194438888,0.24295290423119975
0.04880976195239048,0.24395191794733767
0.04900980196039208,0.24495092190149453
0.04920984196839368,0.2459499160536942
0.04940988197639528,0.2469489003639609
0.04960992198439688,0.24794787479231917
0.04980996199239848,0.2489468392987942
0.05001000200040008,0.24994579384341128
0.05021004200840168,0.2509447383861963
0.05041008201640328,0.25194367288717556
0.05061012202440488,0.2529425973063756
0.05081016203240648,0.25394151160382344
0.051010202040408084,0.2549404157395467
0.05121024204840968,0.255939309673573
0.05141028205641128,0.25693819336593066
0.051610322064412885,0.25793706677664846
0.05181036207241448,0.2589359298657553
0.05201040208041608,0.2599347825932808
0.052210442088417686,0.26093362491925487
0.052410482096419284,0.26193245680370775
0.05261052210442088,0.26293127820667017
0.052810562112422486,0.2639300890881734
0.053010602120424084,0.26492888940824894
0.05321064212842568,0.2659276791269288
0.05341068213642729,0.26692645820424543
0.053610722144428885,0.2679252266002316
0.05381076215243048,0.2689239842749207
0.05401080216043209,0.2699227311883464
0.054210842168433686,0.2709214673005428
0.05441088217643529,0.27192019257154454
0.05461092218443689,0.27291890696138654
0.05481096219243849,0.2739176104301043
0.05501100220044009,0.2749163029377337
0.05521104220844169,0.275914984444311
0.05541108221644329,0.27691365490987296
0.05561112222444489,0.27791231429445695
0.05581116223244649,0.2789109625581004
0.05601120224044809,0.27990959966084145
0.05621124224844969,0.28090822556271866
0.05641128225645129,0.281906840223771
0.05661132226445289,0.2829054436040379
0.056811362272454494,0.28390403566355926
0.05701140228045609,0.2849026163623754
0.05721144228845769,0.28590118566052714
0.057411482296459294,0.2868997435180557
0.05761152230446089,0.28789828989500277
0.05781156231246249,0.28889682475141054
0.058011602320464095,0.2898953480473216
0.05821164232846569,0.29089385974277904
0.05841168233646729,0.29189235979782646
0.058611722344468896,0.2928908481725078
0.058811762352470494,0.2938893248268677
0.05901180236047209,0.2948877897209509
0.0592118423684737,0.295886242814803
0.059411882376475295,0.2968846840684698
0.05961192238447689,0.2978831134419977
0.0598119623924785,0.2988815308954335
0.060012002400480095,0.2998799363888246
0.06021204240848169,0.3008783298822188
0.0604120824164833,0.3018767113356643
0.060612122424484896,0.30287508070920993
0.060812162432486494,0.3038734379629049
0.0610122024404881,0.30487178305679896
0.0612122424484897,0.3058701159509424
0.0614122824564913,0.30686843660538576
0.0616123224644929,0.30786674498018035
0.0618123624724945,0.3088650410353778
0.0620124024804961,0.3098633247310304
0.0622124424884977,0.31086159602719077
0.0624124824964993,0.31185985488391194
0.0626125225045009,0.3128581012612478
0.0628125625125025,0.3138563351192524
0.0630126025205041,0.31485455641798044
0.0632126425285057,0.315852765117487
0.0634126825365073,0.31685096117782796
0.0636127225445089,0.3178491445590593
0.0638127625525105,0.3188473152212378
0.0640128025605121,0.3198454731244207
0.0642128425685137,0.3208436182286656
0.0644128825765153,0.32184175049403074
0.06461292258451691,0.322839869880575
0.06481296259251851,0.32383797634835737
0.0650130026005201,0.3248360698574379
0.0652130426085217,0.32583415036787666
0.0654130826165233,0.32683221783973454
0.0656131226245249,0.3278302722330729
0.06581316263252651,0.3288283135079536
0.06601320264052811,0.3298263416244389
0.06621324264852971,0.3308243565425918
0.0664132826565313,0.33182235822247563
0.0666133226645329,0.3328203466241545
0.0668133626725345,0.3338183217076928
0.06701340268053611,0.3348162834331557
0.06721344268853771,0.33581423176060854
0.06741348269653931,0.3368121666501175
0.06761352270454091,0.33781008806174917
0.0678135627125425,0.3388079959555709
0.0680136027205441,0.3398058902916502
0.06821364272854571,0.3408037710300555
0.06841368273654731,0.3418016381308554
0.06861372274454891,0.34279949155411943
0.06881376275255051,0.34379733125991735
0.0690138027605521,0.34479515720831966
0.0692138427685537,0.3457929693593974
0.06941388277655532,0.3467907676732221
0.06961392278455691,0.3477885521098657
0.06981396279255851,0.34878632262940107
0.07001400280056011,0.34978407919190124
0.07021404280856171,0.3507818217574401
0.0704140828165633,0.351779550286092
0.07061412282456492,0.35277726473793175
0.07081416283256652,0.3537749650730348
0.07101420284056811,0.35477265125147717
0.07121424284856971,0.35577032323333546
0.07141428285657131,0.35676798097868695
0.07161432286457292,0.3577656244476092
0.07181436287257452,0.3587632536001805
0.07201440288057612,0.3597608683964798
0.07221444288857772,0.3607584687965865
0.07241448289657931,0.3617560547605807
0.07261452290458091,0.3627536262485428
0.07281456291258252,0.3637511832205542
0.07301460292058412,0.3647487256366965
0.07321464292858572,0.36574625345705214
0.07341468293658732,0.36674376664170394
0.07361472294458891,0.3677412651507355
0.07381476295259051,0.36873874894423087
0.07401480296059212,0.36973621798227474
0.07421484296859372,0.3707336722249524
0.07441488297659532,0.3717311116323497
0.07461492298459692,0.37272853616455304
0.07481496299259852,0.3737259457816495
0.07501500300060011,0.3747233404437269
0.07521504300860173,0.3757207201108734
0.07541508301660332,0.3767180847431777
0.07561512302460492,0.37771543430072935
0.07581516303260652,0.3787127687436184
0.07601520304060812,0.3797100880319356
0.07621524304860972,0.3807073921257721
0.07641528305661133,0.38170468098521987
0.07661532306461293,0.38270195457037137
0.07681536307261452,0.3836992128413196
0.07701540308061612,0.38469645575815836
0.07721544308861772,0.38569368328098186
0.07741548309661933,0.3866908953698853
0.07761552310462093,0.387688091984964
0.07781556311262253,0.3886852730863141
0.07801560312062412,0.3896824386340326
0.07821564312862572,0.39067958858821683
0.07841568313662732,0.3916767229089647
0.07861572314462893,0.3926738415563752
0.07881576315263053,0.3936709444905473
0.07901580316063213,0.39466803167158104
0.07921584316863373,0.395665103059577
0.07941588317663532,0.39666215861463633
0.07961592318463692,0.39765919829686086
0.07981596319263853,0.39865622206635315
0.08001600320064013,0.3996532298832161
0.08021604320864173,0.40065022170755354
0.08041608321664333,0.40164719749946987
0.08061612322464493,0.40264415721907004
0.08081616323264652,0.40364110082645976
0.08101620324064814,0.40463802828174533
0.08121624324864973,0.40563493954503366
0.08141628325665133,0.40663183457643237
0.08161632326465293,0.4076287133360496
0.08181636327265453,0.4086255757839944
0.08201640328065612,0.40962242188037623
0.08221644328865774,0.4106192515853053
0.08241648329665933,0.41161606485889257
0.08261652330466093,0.41261286166124944
0.08281656331266253,0.41360964195248806
0.08301660332066413,0.4146064056927213
0.08321664332866574,0.4156031528420628
0.08341668333666734,0.4165998833606265
0.08361672334466894,0.41759659720852726
0.08381676335267053,0.4185932943458808
0.08401680336067213,0.41958997473280296
0.08421684336867373,0.42058663832941073
0.08441688337667534,0.42158328509582177
0.08461692338467694,0.42257991499215397
0.08481696339267854,0.4235765279785264
0.08501700340068014,0.4245731240150585
0.08521704340868173,0.4255697030618704
0.08541708341668333,0.42656626507908313
0.08561712342468494,0.42756281002681834
0.08581716343268654,0.428559337865198
0.08601720344068814,0.4295558485543452
0.08621724344868974,0.4305523420543836
0.08641728345669134,0.4315488183254374
0.08661732346469293,0.4325452773276317
0.08681736347269454,0.4335417190210923
0.08701740348069614,0.4345381433659453
0.08721744348869774,0.43553455032231797
0.08741748349669934,0.43653093985033803
0.08761752350470094,0.43752731191013394
0.08781756351270253,0.43852366646183494
0.08801760352070415,0.43952000346557085
0.08821764352870574,0.44051632288147224
0.08841768353670734,0.4415126246696704
0.08861772354470894,0.44250890879029725
0.08881776355271054,0.44350517520348565
0.08901780356071214,0.44450142386936875
0.08921784356871375,0.445497654748081
0.08941788357671535,0.44649386779975686
0.08961792358471694,0.4474900629845321
0.08981796359271854,0.4484862402625428
0.09001800360072014,0.4494823995939261
0.09021804360872175,0.45047854093881956
0.09041808361672335,0.45147466425736166
0.09061812362472495,0.4524707695096914
0.09081816363272655,0.45346685665594877
0.09101820364072814,0.45446292565627433
0.09121824364872974,0.45545897647080924
0.09141828365673135,0.45645500905969577
0.09161832366473295,0.4574510233830764
0.09181836367273455,0.4584470194010948
0.09201840368073615,0.4594429970738951
0.09221844368873774,0.4604389563616223
0.09241848369673934,0.461434897224422
0.09261852370474095,0.4624308196224408
0.09281856371274255,0.46342672351582576
0.09301860372074415,0.46442260886472475
0.09321864372874575,0.46541847562928645
0.09341868373674735,0.46641432376966024
0.09361872374474894,0.4674101532459963
0.09381876375275056,0.4684059640184456
0.09401880376075215,0.4694017560471595
0.09421884376875375,0.4703975292922906
0.09441888377675535,0.4713932837139919
0.09461892378475695,0.4723890192724174
0.09481896379275855,0.4733847359277217
0.09501900380076016,0.47438043364006033
0.09521904380876176,0.4753761123695892
0.09541908381676335,0.4763717720764653
0.09561912382476495,0.4773674127208463
0.09581916383276655,0.4783630342628908
0.09601920384076815,0.47935863666275785
0.09621924384876976,0.48035421988060756
0.09641928385677136,0.4813497838766004
0.09661932386477295,0.48234532861089807
0.09681936387277455,0.4833408540436629
0.09701940388077615,0.48433636013505776
0.09721944388877776,0.4853318468452467
0.09741948389677936,0.4863273141343941
0.09761952390478096,0.48732276196266544
0.09781956391278256,0.48831819029022683
0.09801960392078415,0.48931359907724525
0.09821964392878575,0.49030898828388847
0.09841968393678736,0.49130435787032495
0.09861972394478896,0.4922997077967239
0.09881976395279056,0.49329503802325536
0.09901980396079216,0.49429034851009035
0.09921984396879376,0.49528563921740043
0.09941988397679535,0.4962809101053581
0.09961992398479697,0.49727616113413653
0.09981996399279856,0.4982713922639098
0.10002000400080016,0.4992666034548527
0.10022004400880176,0.5002617946671408
0.10042008401680336,0.5012569658609507
0.10062012402480495,0.5022521169964594
0.10082016403280657,0.5032472480338451
0.10102020404080816,0.5042423589332866
0.10122024404880976,0.5052374496549635
0.10142028405681136,0.5062325201590563
0.10162032406481296,0.5072275704057461
0.10182036407281456,0.508222600355215
0.10202040408081617,0.5092176099676462
0.10222044408881777,0.510212599203223
0.10242048409681936,0.5112075680221301
0.10262052410482096,0.5122025163845527
0.10282056411282256,0.513197444250677
0.10302060412082417,0.5141923515806901
0.10322064412882577,0.5151872383347796
0.10342068413682737,0.5161821044731342
0.10362072414482897,0.5171769499559432
0.10382076415283056,0.5181717747433969
0.10402080416083216,0.5191665787956866
0.10422084416883377,0.5201613620730041
0.10442088417683537,0.521156124535542
0.10462092418483697,0.5221508661434939
0.10482096419283857,0.5231455868570545
0.10502100420084017,0.5241402866364188
0.10522104420884176,0.5251349654417828
0.10542108421684337,0.5261296232333438
0.10562112422484497,0.5271242599712992
0.10582116423284657,0.5281188756158477
0.10602120424084817,0.5291134701271889
0.10622124424884977,0.530108043465523
0.10642128425685136,0.5311025955910511
0.10662132426485298,0.5320971264639753
0.10682136427285457,0.5330916360444984
0.10702140428085617,0.5340861242928242
0.10722144428885777,0.5350805911691571
0.10742148429685937,0.5360750366337024
0.10762152430486097,0.5370694606466667
0.10782156431286258,0.5380638631682569
0.10802160432086418,0.5390582441586812
0.10822164432886577,0.5400526035781481
0.10842168433686737,0.5410469413868675
0.10862172434486897,0.54204125754505
0.10882176435287058,0.5430355520129071
0.10902180436087218,0.5440298247506509
0.10922184436887378,0.5450240757184948
0.10942188437687538,0.5460183048766525
0.10962192438487697,0.5470125121853394
0.10982196439287857,0.5480066976047709
0.11002200440088018,0.549000861095164
0.11022204440888178,0.549995002616736
0.11042208441688338,0.5509891221297054
0.11062212442488498,0.5519832195942915
0.11082216443288657,0.5529772949707146
0.11102220444088817,0.5539713482191956
0.11122224444888978,0.5549653792999566
0.11142228445689138,0.5559593881732203
0.11162232446489298,0.5569533747992106
0.11182236447289458,0.557947339138152
0.11202240448089618,0.5589412811502701
0.11222244448889777,0.5599352007957913
0.11242248449689939,0.560929098034943
0.11262252450490098,0.5619229728279531
0.11282256451290258,0.5629168251350509
0.11302260452090418,0.5639106549164665
0.11322264452890578,0.5649044621324307
0.11342268453690738,0.5658982467431752
0.11362272454490899,0.566892008708933
0.11382276455291059,0.5678857479899374
0.11402280456091218,0.5688794645464231
0.11422284456891378,0.5698731583386254
0.11442288457691538,0.5708668293267809
0.11462292458491698,0.5718604774711266
0.11482296459291859,0.5728541027319007
0.11502300460092019,0.5738477050693425
0.11522304460892178,0.5748412844436918
0.11542308461692338,0.5758348408151894
0.11562312462492498,0.5768283741440776
0.11582316463292659,0.5778218843905988
0.11602320464092819,0.5788153715149967
0.11622324464892979,0.579808835477516
0.11642328465693139,0.5808022762384023
0.11662332466493298,0.581795693757902
0.11682336467293458,0.5827890879962625
0.1170234046809362,0.583782458913732
0.11722344468893779,0.58477580647056
0.11742348469693939,0.5857691306269966
0.11762352470494099,0.586762431343293
0.11782356471294259,0.5877557085797012
0.11802360472094418,0.5887489622964741
0.1182236447289458,0.5897421924538658
0.1184236847369474,0.5907353990121313
0.11862372474494899,0.5917285819315262
0.11882376475295059,0.5927217411723075
0.11902380476095219,0.5937148766947327
0.11922384476895379,0.5947079884590607
0.1194238847769554,0.5957010764255511
0.119623924784957,0.5966941405544645
0.11982396479295859,0.5976871808060622
0.12002400480096019,0.5986801971406069
0.12022404480896179,0.5996731895183621
0.12042408481696339,0.6006661578995922
0.120624124824965,0.6016591022445625
0.1208241648329666,0.6026520225135393
0.1210242048409682,0.60364491866679
0.12122424484896979,0.6046377906645829
0.12142428485697139,0.605630638467187
0.12162432486497299,0.6066234620348727
0.1218243648729746,0.6076162613279111
0.1220244048809762,0.6086090363065744
0.1222244448889778,0.6096017869311355
0.1224244848969794,0.6105945131618689
0.12262452490498099,0.6115872149590492
0.1228245649129826,0.6125798922829528
0.1230246049209842,0.6135725450938565
0.1232246449289858,0.6145651733520384
0.1234246849369874,0.6155577770177774
0.123624724944989,0.6165503560513536
0.12382476495299059,0.6175429104130478
0.1240248049609922,0.618535440063142
0.1242248449689938,0.6195279449619192
0.1244248849769954,0.6205204250696632
0.124624924984997,0.6215128803466591
0.1248249649929986,0.6225053107531926
0.1250250050010002,0.6234977162495505
0.1252250450090018,0.6244900967960212
0.1254250850170034,0.625482452352893
0.125625125025005,0.6264747828804563
0.12582516503300661,0.6274670883390017
0.1260252050410082,0.6284593686888211
0.1262252450490098,0.6294516238902075
0.1264252850570114,0.6304438539034547
0.126625325065013,0.6314360586888579
0.1268253650730146,0.6324282382067126
0.1270254050810162,0.6334203924173161
0.1272254450890178,0.6344125212809661
0.1274254850970194,0.6354046247579619
0.127625525105021,0.6363967028086032
0.1278255651130226,0.637388755393191
0.1280256051210242,0.6383807824720273
0.12822564512902582,0.6393727840054154
0.1284256851370274,0.6403647599536589
0.128625725145029,0.6413567102770635
0.1288257651530306,0.6423486349359349
0.1290258051610322,0.6433405338905804
0.12922584516903382,0.644332407101308
0.1294258851770354,0.645324254528427
0.12962592518503702,0.6463160761322475
0.1298259651930386,0.6473078718730809
0.1300260052010402,0.6482996417112398
0.1302260452090418,0.6492913856070369
0.1304260852170434,0.6502831035207869
0.13062612522504502,0.6512747954128053
0.1308261652330466,0.6522664612434084
0.13102620524104822,0.6532581009729138
0.1312262452490498,0.6542497145616398
0.1314262852570514,0.6552413019699065
0.13162632526505302,0.656232863158034
0.1318263652730546,0.657224398086344
0.13202640528105622,0.6582159067151596
0.1322264452890578,0.6592073890048045
0.13242648529705942,0.6601988449156033
0.132626525305061,0.6611902744078821
0.1328265653130626,0.6621816774419678
0.13302660532106422,0.6631730539781884
0.1332266453290658,0.6641644039768729
0.13342668533706742,0.6651557273983517
0.133626725345069,0.6661470242029556
0.13382676535307061,0.6671382943510172
0.13402680536107223,0.6681295378028697
0.1342268453690738,0.6691207545188473
0.13442688537707542,0.670111944459286
0.134626925385077,0.6711031075845217
0.13482696539307862,0.6720942438548925
0.13502700540108023,0.6730853532307368
0.13522704540908181,0.6740764356723945
0.13542708541708343,0.6750674911402065
0.135627125425085,0.6760585195945145
0.13582716543308662,0.6770495209956616
0.1360272054410882,0.6780404953039919
0.13622724544908982,0.6790314424798506
0.13642728545709143,0.6800223624835842
0.136627325465093,0.6810132552755394
0.13682736547309463,0.682004120816065
0.1370274054810962,0.6829949590655106
0.13722744548909782,0.6839857699842268
0.13742748549709943,0.6849765535325653
0.13762752550510102,0.6859673096708786
0.13782756551310263,0.6869580383595211
0.1380276055211042,0.6879487395588474
0.13822764552910582,0.6889394132292137
0.1384276855371074,0.6899300593309772
0.13862772554510902,0.6909206778244964
0.13882776555311063,0.6919112686701303
0.13902780556111222,0.6929018318282398
0.13922784556911383,0.6938923672591863
0.1394278855771154,0.6948828749233327
0.13962792558511702,0.6958733547810426
0.13982796559311864,0.6968638067926812
0.14002800560112022,0.6978542309186143
0.14022804560912183,0.6988446271192094
0.14042808561712342,0.6998349953548345
0.14062812562512503,0.7008253355858594
0.1408281656331266,0.701815647772654
0.14102820564112822,0.7028059318755907
0.14122824564912984,0.7037961878550418
0.14142828565713142,0.7047864156713813
0.14162832566513303,0.7057766152849845
0.14182836567313462,0.7067667866562272
0.14202840568113623,0.7077569297454869
0.14222844568913784,0.7087470445131422
0.14242848569713942,0.7097371309195721
0.14262852570514103,0.7107271889251581
0.14282856571314262,0.7117172184902811
0.14302860572114423,0.7127072195753249
0.14322864572914584,0.7136971921406732
0.14342868573714743,0.7146871361467112
0.14362872574514904,0.7156770515538257
0.14382876575315062,0.7166669383224036
0.14402880576115223,0.7176567964128343
0.14422884576915382,0.7186466257855071
0.14442888577715543,0.7196364264008132
0.14462892578515704,0.7206261982191446
0.14482896579315863,0.7216159412008948
0.14502900580116024,0.7226056553064582
0.14522904580916182,0.7235953404962301
0.14542908581716343,0.7245849967306077
0.14562912582516505,0.7255746239699887
0.14582916583316663,0.7265642221747719
0.14602920584116824,0.727553791305358
0.14622924584916983,0.728543331322148
0.14642928585717144,0.7295328421855449
0.14662932586517302,0.7305223238559521
0.14682936587317463,0.7315117762937745
0.14702940588117624,0.7325011994594184
0.14722944588917783,0.7334905933132907
0.14742948589717944,0.7344799578158001
0.14762952590518102,0.735469292927356
0.14782956591318264,0.7364585986083694
0.14802960592118425,0.737447874819252
0.14822964592918583,0.7384371215204169
0.14842968593718744,0.7394263386722787
0.14862972594518903,0.7404155262352524
0.14882976595319064,0.7414046841697552
0.14902980596119225,0.7423938124362046
0.14922984596919384,0.7433829109950197
0.14942988597719545,0.7443719798066208
0.14962992598519703,0.7453610188314292
0.14982996599319864,0.7463500280298678
0.15003000600120023,0.7473390073623599
0.15023004600920184,0.7483279567893311
0.15043008601720345,0.7493168762712072
0.15063012602520504,0.7503057657684156
0.15083016603320665,0.751294625241385
0.15103020604120823,0.7522834546505451
0.15123024604920984,0.7532722539563272
0.15143028605721146,0.7542610231191631
0.15163032606521304,0.7552497620994864
0.15183036607321465,0.7562384708577318
0.15203040608121624,0.7572271493543348
0.15223044608921785,0.7582157975497328
0.15243048609721943,0.7592044154043637
0.15263052610522104,0.7601930028786674
0.15283056611322265,0.7611815599330845
0.15303060612122424,0.7621700865280563
0.15323064612922585,0.7631585826240267
0.15343068613722743,0.7641470481814394
0.15363072614522905,0.7651354831607405
0.15383076615323066,0.7661238875223766
0.15403080616123224,0.7671122612267954
0.15423084616923385,0.7681006042344465
0.15443088617723544,0.7690889165057802
0.15463092618523705,0.7700771980012483
0.15483096619323866,0.7710654486813038
0.15503100620124025,0.7720536685064003
0.15523104620924186,0.7730418574369939
0.15543108621724344,0.7740300154335407
0.15563112622524505,0.775018142456499
0.15583116623324664,0.7760062384663275
